"FoodNumber","FoodGroupCode","FoodName","FoodCategory","Base","Units","Description","Dilution","Comment","EdiblePortion","ACAR","ALCO","BCAR","BCRYPT","BIOT","CA","CHO","CHOL","CL","CMON","CN3","CN6","CU","ENGFIB","FAT","FE","FOLT","FRUCT","GLUC","HFE","I","K","KCALS","KJ","LACT","MALT","MG","MILK","MN","NA","NCF","NHFE","NIACEQU","NMILK","OSUG","P","PANTO","PROT","RET","RIBO","SATFA","SE","STAR","SUCR","THIA","TOTCAR","TOTNIT","TOTSUG","TRANS","VITA","VITB12","VITB6","VITC","VITD","VITE","WATER","ZN","Fruit","DriedFruit","FruitJuice","SmoothieFruit","Tomatoes","TomatoPuree","Brassicaceae","YellowRedGreen","Beans","Nuts","OtherVeg","Beef","Lamb","Pork","ProcessRedMeat","OtherRedMeat","Burgers","Sausages","Offal","Poultry","ProcessedPoultry","GameBirds","WhiteFish","OilyFish","CannedTuna","Shellfish","CottageCheese","CheddarCheese","OtherCheese","AllCheese","AllFish","AllMeat","AllAnimal","CO2e","CO2eRef","FoodAisle"
"10543","14B","CHEDDAR REDUCED FAT 21-23G/100G","F","100"," ","12 samples of reduced fat cheddar ranging from 21-23g fat/100g. Macros from labels, micros taken from half fat cheddar code 7731","1","NDNS RP yr2 10/03/10 EF. Amended food group 29/11/10 EF","1","0","0","121","0","4","840",".7","43","1110","5.7",".14",".24",".05","0","22",".3","56","0","0","0","30","110","311","1296",".1","0","39","0",".03","740","6.38",".3","6.9","0","0","620",".5","27.7","190",".39","14.1","11",".6","0",".03","121","4.3",".1",".65","210","2.4",".1","0",".1",".5","49.6","2.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0",100.0,0.0,0.0,100.0,1110.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Cheese and butter"
"10544","54I","ULTRA MUSCLEZE POWDER","F","1"," "," ","1","NDNS RP yr2 10/03/10 EF Updated 07/12/12 NZ","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","55","0","0","0","0","280","0","0","1","6.25","0","20","0","0","0","0","0","0","0","0","25","0","0","25","0","0","0","0","0","20","41.1","0","0","53.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10545","54I","ESTER-C 950MG SUPPLEMENT","F","1"," "," ","1","NDNS RP yr2 10/03/10 EF","1","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10546","54I","FLORADIX KINDERVITAL FOR CHILDREN","F","1"," ","Data is per 10ml dose","1","NDNS RP yr2 10/03/10 EF Updated 07/12/12 NZ","1","0","0","0","0","0","120","3","0","0","0","0","0","0","0","0","0","0",".2","0","0","0","0","11","48","0","0","0","0","0","0","6.25","0","5.4","3","0","0","0","0","270",".66","0","0","0","2.8",".42","0","0","3","0","270",".4",".6","24","1.8","3.4","95.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10547","54I","VITABIOTICS FEROGLOBIN LIQUID IRON SUPPLEMENT","F","1"," ","100mg honey and 500mg malt","1","NDNS RP yr2 10/03/10 EF Updated B12 and calcium 07/12/12 NZ","1","0","0","0","0","0","0",".6","0","0","0","0","0",".25","0","0","7","150","0","0","0","40","0","2","10","0",".2","0","0",".25","0","6.25","7","8",".6","0","0","2","0","0","1","0","0","0",".4","4","0","0",".6","0","0","0","2","10","0","0","99.4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10548","8D","ROCKY ROAD/TIFFIN","R","100"," ","Recipe from; bbc.co.uk/food/recipes (accessed 07/04/10)","1","NDNS RP yr2 08/04/10 EF","1","0","0","75","0","2","55","63.6","31","86","7.26",".13",".96",".29","1.4","23.7","1.4","7","3.7","5.3","0","6","161","467","1960",".1","1.2","39",".2",".41","135","6.13","1.4","1","49.3","1.7","78",".2","3.9","132",".03","13.67","2","14.1","37.4",".06","75",".7","49.5",".35","145","0","0","0",".11","1.4","7.7",".7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,120.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Cakes, biscuits, puddings"
"10549","60R","ONE PERCENT (1%) MILK, UHT","R","100"," "," ","1","NDNS RP yr2 08/04/10 EF","1","0","0","9","0","4","120","4.8","3","87",".2",".05",".02","0","0","1","0","12","0","0","0","37","157","40","170","4.8","0","10","4.8","0","41","6.38","0",".9","0","0","96","1","3.3","21",".25",".6","1","0","0",".03","9",".5","4.8",".03","23",".9",".1","2","0",".1","90.9",".4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,132.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Milk and cream"
"10550","54I","SUN CHLORELLA TABLETS","F","1"," "," ","1","NDNS RP yr2 08/04/10 EF","1","0","0","41","0","1","1","0","0","0",".01","0","0","0","0","0",".2","6","0","0","0","0","2","1","3","0","0","1","0","0","0","6.25",".2","18.4","0","0","3","0",".1","0",".01",".01","0","0","0","0","41","0","0","0","7",".9","0","0",".96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10551","50R","SAFFRON","F","100"," ","USDA 02037 and MW Immigrant foods supp. Estimated data based on exisiting spices","1","NDNS RP yr2 08/04/10 EF","1","0","0","160","0","0","111","61.5","0","175",".43",".15","1.95",".33","2.9","5.8","11.1","93","18","18","0","2","1724","329","1395","0","0","264","42.4","28.4","148","6.25","11.1","1.5","0","0","252","0","11.4","0",".27","1.6","6","19.1","6.4",".12","160","1.8","42.4","0","27","0","1","80.8","0",".5","11.9","1.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,120.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Savoury sauces, pickles, gravies & condiments"
"10552","54I","WASSEN SERENOA-C SUPPLEMENT","F","1"," "," ","1","NDNS RP yr2 08/04/10 EF","1","0","0","0","0","0","0","0","0","0","0","0","0",".5","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","2","0","6.25","0","0","0","0","0","0","0","0","5","0","25","0","0","5","0","0","0","0","0","0","5","30","2.5","10","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10553","37M","SWEET POTATO ROAST/BAKED","F","100"," ","MW veg supp 363","1","NDNS RP YR 2 08/04/10 EF","1","0","0","5140","0","0","31","27.9","0","85",".05",".02",".11",".18","3.3",".4",".9","9","4","3.5","0","3","480","115","488","0","0","23","14.5",".5","52","6.25",".9",".8","0","0","65",".6","1.6","0","0",".1","1","13.4","7",".09","5140",".3","14.5","0","857","0",".1","23","0","6","65.6",".4","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,116.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Cooked vegetables"
"10554","40R","FRUIT STICKS/BARS MADE WITH FRUIT JUICE, NO ADDED SUGAR OR FAT","F","100"," ","Based on 10168 and 75% water loss for concentration","1","NDNS RP yr2 11/05/10 EF","1","0","0","79","71","7","53","74.8","0","23",".09",".14",".3",".23","6.7",".9","1.2","14","50.4","17.8","0","6","400","293","1249","0","0","37","33.4",".13","31","6.25","1.2","1.7","41.4","0","81",".3","1.1","0",".11",".17","0","0","6.7",".1","115",".2","74.8","0","19","0",".6","48","0","1.8","17.5",".2","68","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,120.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Fruit, fruit juice"
"10555","54P","WELLKID BABY AND INFANT VITAMIN AND MINERAL LIQUID","F","1"," ","Contains flaxseed","1","NDNS RP yr2 11/05/10 EF","1","0","0","0","0","0","0","0","0","0","0",".01","0",".1","0","0","4","80","0","0","0","0","0","0","1","0","0","0","0","0","0","6.25","4","6","0","0","0","2","0","133",".8","0","0","0","0",".5","0","0","0","0","133","1",".5","30","2.5","5","99","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10556","60R","0.75% MILK PASTUERISED","F","100"," "," ","1","NDNS RP yr2 11/05/10 EF","1","0","0","9","0","4","120","5.1","3","87",".2",".05",".02","0","0",".8","0","12","0","0","0","37","157","40","171","5.1","0","10","5.1","0","41","6.38","0",".9","0","0","96","1","3.6","21",".2",".4","1","0","0",".03","9",".6","5.1",".03","23",".8",".1","2","0",".1","90.9",".4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,132.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Milk and cream"
"10557","16C","MEAT BASED REDUCED FAT QUICHE PURCHASED","F","100"," "," ","1","NDNS RP yr2 11/05/10 EF","1","0","0","18","0","5","117","25.2","98","350","3",".2","1.2",".07",".8","8.1",".9","13","0",".1","0","19","131","197","829","3.2","0","14","3.6",".17","240","6.38",".9","2.9","0",".1","144",".6","7.4","74",".17","3.4","4","21.6",".2",".12","18","1.2","3.6",".1","77",".5",".1",".4",".46","1.3","58.5",".8","0","0","0","0","0","0","0","0","0","0","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,7.0,7.0,491.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Eggs"
"10558","50E","FORTISIP FRUIT DESSERT","F","100"," "," ","1","NDNS RP yr2 11/05/10 EF","1","0","0","0","0","1","59","17.8","0","160","1.6",".1",".6",".12","2.6","4",".9","17","1","9","0","11","170","131","552","0","0","13",".1",".09","55","6.25",".9","1.5","12","0","50",".3","7","63",".14",".4","6","5.7","2.1",".1","0","1.1","12.1","0","63",".1",".1","14",".9",".9","68.6",".9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,123.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Other drinks"
"10559","50E","FORTICREME COMPLETE","F","100"," "," ","1","NDNS RP yr2 11/05/10 EF","1","0","0","0","0","6","114","20.2","0","64","2",".1",".6",".43",".2","5","2.6","64","0","7","0","34","185","159","670",".1","0","20",".1",".64","63","6.25","2.6","2.8","11","0","113","2.8","9.5","205",".4",".7","11","9.1","4",".37","0","1.5","11.1","0","205",".5",".4","16","1.7","2.7","65.1","1.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,123.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Other drinks"
"10560","54M","BETA CAROTENE 6MG SUPPLEMENT","F","1"," "," ","1","NDNS RP yr2 11/05/10 EF","1","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10561","38A","POTATO CHIPS, OVEN READY, BAKED, NOT BATTERED","F","100"," ","Code created 4 NDNS RP Yr3 MD using macron analytical data from Trans anl  project, smple 34. Micron from code 1878 (temp) June 10.Micrs, FA profile upd Phs2 RPY4 usd dta Trn anl svy smp 34 HO10/04/12","1","Code created for NDNS RP Yr3 MD using macronutrient analytical data from Trans analytical project, sample 34. Microns from code 1878 (temporary) June 10.Micrs FA prof upd Phs2 NDNSRPY4 usd dta Trn anl svy smp34 HO 10/04/12_x000D_-_x000D_-","1","0","0","0","0","0","14","35.3","0","100","1.36",".02","2.43",".12","2.7","4.9",".7","22",".3",".4","0","5","641","189","800","0","0","31","1",".2","31","6.25",".7","2.1","0","0","95",".3","3.2","0",".12",".78","0","34.3",".4",".05","0",".5","1",".01","0","0",".2","1","0","1.4","54.2",".4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,260.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Potato"
"10562","38A","POTATO CHIPS, OVEN READY, BAKED, WITH BATTER","F","100"," "," ","1","Code created for NDNS RP Yr3 MD using macronutrient analytical data from Trans analytical project, sample 35. Micronutrients from code 1878 (temporary) June 10. Yr 4 RP Micornutrient supdated from trans analy survey sample 35 MFW 26/06/12","1","0","0","0","0","1","17","35.6","0","320","1.84",".02","2.77",".15","2.9","6.1",".7","13","0",".1","0","5","602","202","852","0","0","32",".4",".2","193","6.25",".7","3.9","0","0","111",".2","3.4","0",".11","1.3","0","35.2",".3",".09","0",".5",".4",".01","0","0",".2","1","0","1.8","51.9",".4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,260.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Potato"
"10563","42R","CORN BASED SNACKS EG MONSTER MUNCH, WOTSITS, TRANSFORM-A-SNACK","F","100"," ","NDNS RP yr 3.  Macronutrients from trans project composite sample 42. Micronutrients from code 10537 Wotsits .Micrs upd Phs2 NDNSRPY4 usd dta Trn anl svy smp 41 HO 11/04/12","1","New code NDNS RP yr 3 GS 24/06/10.Micrs upd Phs2 NDNSRPY4 usd dta Trn anl svy smp 41 HO 11/04/12","1","7","0","174","109","1","71","60.8","0","1120","18.35","2.21","5.24",".05","1.4","30.4",".3","5","0","0","0","2","329","526","2199","4.9","0","20","5.5",".2","909","6.25",".3",".8","0","0","96",".3","6","0",".31","2.76","9","55.3",".6",".23","232",".9","5.5",".04","39","0","0","0","0","8.4","1.3",".4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,217.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Potato"
"10564","44R","CHOCOLATE COVERED BAR WITH CARAMEL AND CEREAL. NOT PICNIC NOT TOFFEE CRISP","F","100"," ","NDNS RP year 3: analytical data from trans project composite sample 51. Micrs, CHO profile, energy upd Phs2 NDNSRPY4 usd dta Trn anl svy smp 51 HO 11/04/12","1","NDNS RP year 3. updated all macronutrients GS 24/06/10. Micrs, CHO profile, energy upd Phs2 NDNSRPY4 usd dta Trn anl svy smp 51 HO 11/04/12","1","0","0","12","0","2","140","66.2","9","230","7.05",".05","1.05",".24",".8","25.8","1.7","4","0","2.1","0","16","329","501","2102","9.4","2","40","9.4",".4","161","6.38","1.7","1.2","45.2","8.2","158","1.3","5.2","33",".23","16.26","4","11.6","32.9",".03","12",".8","54.6",".09","35",".5","0","0",".3",".9","5",".8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,933.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Chocolate"
"10565","36B","COLESLAW, PURCHASED, VALUE TYPE PRODUCTS ONLY","F","100"," ","New code created for RP3, macro based on trans survey (sample 66), micornutrients based on code 8079 SKD 24/06/10. SEE HO.12.04.12","1","New code created for RP3, macro based on trans survey (sample 66), micornutrients based on code 8079 SKD 24/06/10.Micrs upd Phs2 NDNSRPY4 usd dta Trn anl svy smp HO.12.04.12","1","184","0","602","0","1","40","6.5","12","320","5.51",".73","1.63",".02","1.8","9.1",".2","56","1.3","1.5","0","3","175","110","456","0","0","8","5.7",".1","197","6.25",".2",".5",".8","0","20",".1",".9","37",".42",".73","1","0","3.7",".02","694",".1","6.5",".01","153",".1",".1","1","0","1.4","80.8",".1","0","0","0","0","0","0","0","6","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,473.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Salad and raw veg"
"10566","54H","CALCIUM 250MG AND MAGNESIUM 157MG SUPPLEMENT","F","1"," "," ","1","NDNS RP yr2 14/07/10 EF","1","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157","0","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10567","54N","CHILDRENS 600MG FISH OIL WITH VITAMINS A,D,E","F","1"," "," ","1","NDNS RP yr2 14/07/10 EF","1","0","0","0","0","0","0","0","3","0",".23",".13",".02","0","0",".6","0","0","0","0","0","0","0","5","22","0","0","0","0","0","0","6.25","0","0","0","0","0","0","0","250","0",".12","0","0","0","0","0","0","0","0","250","0","0","0","2.5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,0.0,"Based on Audsley et al 2009 <However manufacturing vitamin supplementation appears to be trivial in energy and GHG terms owing to the very small quantities needed.>","Dietary supplements"
"10568","20C","ATORA VEGETABLE SUET LIGHT","F","100"," ","Trans based on 854","1","NDNS RP yr2 14/07/10 EF","1","0","0","0","0","0","0","32.5","0","0","6",".2","11.1","0","1.1","60.7","0","0",".1","0","0","0","0","679","2812","0","0","0",".1","0","10","6.25","0","0","0","0","0","0","2.7","0","0","34.3","0","32.4","0","0","0",".4",".1",".04","0","0","0","0","0","13.3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,473.0,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Cheese and butter"
"10569","57A","DOUBLE STRENGTH CONCENTRATE, WITH ADDED SUGAR, CONTAINS BLACKCURRANT","F","100"," "," ","1","NDNS RP yr3 09/09/10 EF","1","0","0","0","0","0","6","6","0","4","0","0","0","0","0","0","0","2","2.4","2.6","0","0","27","23","98","0","0","1","0","0","300","6.25","0","0","6","0","2","0",".1","0","0","0","0","0",".9","0","0","0","6","0","0","0","0","25","0","0","94.3","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,42.5,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Soft drinks, bottled water"
"10570","57A","DOUBLE STRENGTH CONCENTRATE, WITH ADDED SUGAR, NOT BLACKCURRANT","F","100"," "," ","1","NDNS RP yr3 09/09/10 EF","1","0","0","378","0","0","6","4.5","0","4","0","0","0","0","0","0","0","2","2.1","2.2","0","0","27","17","72","0","0","1","0","0","300","6.25","0","0","4.5","0","2","0","0","0","0","0","0","0",".2","0","378","0","4.5","0","63","0","0","14","0","0","95.5","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0,0.0,0.0,0.0,42.5,"From INTAKE24 GHGs by The Rowett Institute, University of Aberdeen, contact Ruth Slater\n","Soft drinks, bottled water"
